cust_id,CAL_DT,TPV,cnt
1970130000000000000,7/11/2015,20.50,1
1311650000000000000,10/20/2013,299.99,1
2294630000000000000,1/6/2014,69.90,1
1801240000000000000,5/7/2014,6.24,1
1306490000000000000,7/14/2015,531.82,2
2303890000000000000,8/15/2013,8.94,1
1941770000000000000,11/13/2013,15.99,1
1261710000000000000,3/14/2015,10.50,1
2294630000000000000,8/7/2013,81.99,1
1715580000000000000,3/1/2015,13.00,1
1791350000000000000,9/26/2013,308.23,1
1156930000000000000,10/15/2014,3.85,1
1631260000000000000,5/9/2014,18.78,1
2157360000000000000,10/15/2013,6.79,1
1360590000000000000,10/31/2013,150.00,1
2136590000000000000,6/19/2014,8.78,1
2132060000000000000,1/18/2015,95.14,1
1878640000000000000,8/8/2014,71.50,1
1190490000000000000,11/5/2014,7.71,1
1200980000000000000,9/28/2014,7.99,1
1153310000000000000,4/11/2014,54.33,2
1985780000000000000,11/13/2014,11.30,1
1174040000000000000,10/27/2014,41.75,1
1480330000000000000,7/26/2013,39.49,1
1527000000000000000,8/27/2013,104.99,1
1877300000000000000,4/17/2014,575.00,1
2004550000000000000,11/16/2014,121.32,1
1609550000000000000,11/27/2014,158.49,1
2222580000000000000,12/25/2014,250.09,4
1337050000000000000,12/6/2014,26.95,1
1424550000000000000,7/18/2013,29.00,1
2143440000000000000,12/20/2014,47.07,1
1561740000000000000,6/26/2014,11.70,1
1796370000000000000,6/6/2015,75.72,7
2287590000000000000,2/7/2014,6.48,1
1176270000000000000,11/21/2013,112.32,1
1698260000000000000,5/24/2014,14.45,1
1987440000000000000,2/14/2015,46.99,1
2220830000000000000,9/10/2014,24.99,1
1865860000000000000,5/11/2014,0.99,1
1572930000000000000,7/22/2013,141.25,3
2283950000000000000,11/14/2013,735.46,1
2012440000000000000,7/14/2015,-254.95,-1
2204620000000000000,5/10/2014,16.00,1
1376170000000000000,7/11/2013,16.17,1
1426020000000000000,3/25/2014,27.48,1
1341090000000000000,5/4/2014,7.99,1
1820490000000000000,7/25/2013,8.68,1
1504350000000000000,12/12/2013,46.97,1
1195900000000000000,4/6/2015,195.00,1
2136170000000000000,3/23/2014,22.35,4
2076510000000000000,7/5/2014,120.72,1
2143440000000000000,8/2/2014,40.00,1
2149010000000000000,8/12/2013,32.14,1
1289770000000000000,1/17/2015,30.00,1
1600030000000000000,12/10/2014,58.77,3
2007990000000000000,1/23/2015,17.50,1
1276920000000000000,11/15/2014,36.52,1
1986810000000000000,11/7/2013,4.49,2
1359870000000000000,12/3/2014,32.54,1
1715580000000000000,9/24/2014,46.50,3
1692260000000000000,1/8/2014,5.00,1
2157860000000000000,7/7/2013,11.98,1
2220830000000000000,5/15/2014,66.38,3
2046320000000000000,8/31/2013,305.00,1
1341470000000000000,1/6/2014,7.26,0
2204620000000000000,4/10/2015,225.43,2
1403520000000000000,8/9/2013,20.00,1
2157510000000000000,10/23/2013,398.00,3
1421260000000000000,11/11/2014,9.35,1
1768140000000000000,5/17/2015,15.48,1
1726960000000000000,8/25/2014,80.00,1
2283900000000000000,7/29/2014,75.00,1
1693610000000000000,7/4/2013,25.00,2
1652990000000000000,7/9/2013,99.50,1
1432360000000000000,4/5/2014,21.00,1
1338470000000000000,2/19/2015,27.14,1
1925570000000000000,7/24/2014,12.98,1
1672360000000000000,8/14/2014,0.99,1
1857280000000000000,7/7/2014,31.27,1
1676160000000000000,1/21/2015,29.98,2
1732140000000000000,4/10/2015,1202.00,1
1226820000000000000,4/8/2015,130.78,1
1560260000000000000,7/16/2013,132.95,1
1399040000000000000,9/6/2014,250.97,1
1728970000000000000,1/20/2014,3.99,1
1926330000000000000,9/4/2014,97.14,1
2282840000000000000,12/28/2014,6.99,1
2207310000000000000,7/7/2013,92.91,1
1801240000000000000,8/29/2014,21.38,1
1613100000000000000,4/14/2014,4.81,1
1418440000000000000,9/6/2013,700.00,1
1746420000000000000,11/5/2013,31.30,1
1330850000000000000,7/11/2014,42.99,1
1970130000000000000,4/28/2014,119.34,5
1882330000000000000,2/1/2015,49.99,1
1857370000000000000,7/4/2013,69.94,1
1827270000000000000,8/1/2015,76.40,1
2136170000000000000,5/3/2014,20.95,7
2157860000000000000,5/5/2014,63.31,3
1932740000000000000,2/14/2015,270.00,1
2272140000000000000,2/1/2015,0.78,1
1176270000000000000,7/13/2014,68.01,1
1152940000000000000,8/28/2013,13.99,1
2018990000000000000,9/22/2014,457.82,1
1298590000000000000,3/28/2014,14.94,1
1878640000000000000,1/4/2015,129.27,1
1715580000000000000,3/8/2014,5.00,1
1829650000000000000,8/5/2013,10.54,2
1272670000000000000,8/1/2013,55.00,1
1926330000000000000,5/11/2015,390.92,1
1810910000000000000,6/15/2015,5.00,1
1694410000000000000,11/6/2014,4.89,1
1169880000000000000,12/5/2013,19.99,1
1782090000000000000,2/12/2014,23.08,1
1387720000000000000,12/28/2013,52.86,1
2192430000000000000,3/7/2015,25.00,1
1298590000000000000,3/31/2014,20.94,1
2295400000000000000,10/14/2014,319.52,1
1306860000000000000,11/18/2013,196.20,1
2110420000000000000,1/9/2014,300.00,1
1819490000000000000,7/27/2013,2.99,1
1436900000000000000,12/9/2013,8.00,1
1773580000000000000,7/21/2015,19.99,1
1981310000000000000,7/19/2014,7.09,1
2236540000000000000,2/10/2015,16.64,1
1169880000000000000,12/8/2013,13.76,1
1356200000000000000,9/2/2014,53.99,1
1391350000000000000,10/13/2014,136.81,1
2213690000000000000,6/24/2014,56.14,2
1818450000000000000,12/9/2014,39.99,1
1238940000000000000,12/11/2013,115.34,2
1288470000000000000,4/19/2015,67.00,1
1387230000000000000,1/21/2015,38.94,1
1954730000000000000,7/25/2013,65.00,1
1781950000000000000,1/20/2014,0.00,0
2015750000000000000,9/30/2013,21.49,1
2004550000000000000,11/13/2014,97.43,1
2165260000000000000,11/19/2013,202.00,1
1860380000000000000,3/17/2015,7.99,1
1951160000000000000,7/8/2013,6.10,2
1611500000000000000,8/18/2014,25.00,1
1172870000000000000,10/14/2014,18.94,1
1879960000000000000,8/27/2014,94.00,1
1612100000000000000,6/14/2014,80.00,1
2136590000000000000,4/30/2014,5.38,1
2094310000000000000,11/25/2014,12.00,1
2294630000000000000,8/13/2013,69.76,3
2002830000000000000,10/28/2014,42.28,1
1923040000000000000,10/7/2013,7.99,1
1728970000000000000,2/26/2015,55.99,1
1231660000000000000,6/20/2014,4.94,1
1637690000000000000,8/3/2014,24.99,1
1483140000000000000,6/10/2015,329.33,2
1571460000000000000,4/12/2014,58.86,1
1330850000000000000,3/21/2015,36.90,1
1258570000000000000,6/15/2015,-18.46,-1
1878640000000000000,1/21/2015,136.93,1
1250760000000000000,9/8/2014,3.00,3
1154340000000000000,4/16/2015,391.03,1
1286870000000000000,3/6/2014,123.12,1
1761630000000000000,9/22/2014,40.10,1
1315610000000000000,3/1/2014,47.99,1
1264290000000000000,10/12/2014,28.60,1
1342570000000000000,10/20/2013,21.90,1
1531550000000000000,12/14/2013,39.14,1
2296440000000000000,7/11/2014,545.00,1
1862280000000000000,4/18/2014,0.00,0
1958240000000000000,7/15/2013,51.50,2
1401550000000000000,7/24/2014,29.00,1
1858950000000000000,4/26/2015,-16.01,-1
1172870000000000000,9/16/2014,28.00,1
1205060000000000000,7/4/2014,53.95,1
1421630000000000000,6/7/2015,67.28,1
1773580000000000000,5/16/2014,10.16,2
1874300000000000000,11/29/2013,53.73,2
2218980000000000000,2/1/2014,7.99,1
1825690000000000000,3/6/2015,7.99,1
1267950000000000000,10/20/2013,59.95,1
2110420000000000000,3/18/2014,72.29,1
1495820000000000000,9/5/2014,26.10,1
1752400000000000000,7/19/2014,59.99,1
1267950000000000000,4/19/2015,26.96,2
1695530000000000000,5/20/2014,322.64,1
2106430000000000000,12/18/2013,1060.00,2
1945420000000000000,11/10/2013,46.49,2
1830110000000000000,4/8/2014,9.30,1
1970130000000000000,11/29/2013,17.71,2
1837970000000000000,7/11/2013,129.99,1
1564140000000000000,4/27/2014,20.00,1
1492130000000000000,3/22/2015,38.34,3
1355180000000000000,7/10/2015,99.99,1
2104680000000000000,12/1/2014,37.79,1
2050470000000000000,1/7/2014,114.23,1
2136170000000000000,2/24/2014,10.70,3
1342570000000000000,12/15/2013,-5.93,0
2171220000000000000,1/16/2015,46.40,2
1483140000000000000,1/3/2014,-324.69,0
2036500000000000000,12/2/2014,88.55,1
1970130000000000000,5/25/2015,14.34,2
1225480000000000000,4/17/2014,151.39,3
1820630000000000000,12/7/2014,126.32,7
1852010000000000000,11/11/2013,7.99,1
1376840000000000000,8/19/2014,-21.87,1
1564140000000000000,4/20/2015,17.49,1
2297990000000000000,1/19/2014,20.00,1
1640470000000000000,4/5/2015,9.99,1
1484200000000000000,11/8/2013,7.99,1
1334100000000000000,3/13/2015,53.23,1
1781910000000000000,2/22/2015,39.99,1
1820630000000000000,7/3/2013,20.90,1
2164380000000000000,7/15/2013,38.02,1
1572930000000000000,2/24/2014,45.90,1
1763400000000000000,4/18/2014,30.00,1
1750270000000000000,10/8/2014,19.95,1
1400490000000000000,7/20/2013,6.99,1
1169880000000000000,8/10/2013,67.95,2
1180490000000000000,8/4/2015,39.84,1
1338470000000000000,9/3/2014,47.19,1
1715580000000000000,1/24/2015,85.04,3
1648350000000000000,7/27/2013,7.50,1
1936280000000000000,12/4/2013,38.86,1
1310120000000000000,5/9/2014,24.00,1
1271660000000000000,4/11/2015,26.86,1
1254300000000000000,8/4/2014,3.66,1
2065390000000000000,1/21/2014,335.88,1
1747130000000000000,12/10/2013,23.00,1
1825900000000000000,11/30/2013,-0.93,-1
1621130000000000000,2/7/2015,15.80,1
1982930000000000000,2/5/2015,14.40,1
2254370000000000000,7/19/2013,135.97,1
2209260000000000000,5/9/2015,59.00,1
1690820000000000000,5/11/2015,-239.50,-1
1471490000000000000,5/8/2014,25.00,1
2257660000000000000,5/5/2015,-39.99,-1
1481670000000000000,10/4/2013,2.47,1
1342100000000000000,11/11/2013,12.96,2
2252740000000000000,2/18/2014,37.75,1
1866900000000000000,9/23/2014,31.99,1
1329780000000000000,10/5/2013,4.24,1
1345460000000000000,9/9/2013,3.78,1
1830760000000000000,6/17/2014,21.00,1
1720810000000000000,7/19/2013,85.00,1
2047960000000000000,4/29/2014,55.59,1
1387220000000000000,5/30/2014,33.00,1
1877300000000000000,11/11/2014,44.97,3
2184730000000000000,4/13/2015,-1.38,0
2147170000000000000,2/11/2015,9.35,1
2164380000000000000,9/24/2013,33.12,2
1313180000000000000,7/17/2013,117.85,3
2280130000000000000,7/11/2013,19.99,1
1790830000000000000,12/17/2013,148.00,2
2097170000000000000,5/1/2014,9.79,2
1290770000000000000,12/26/2013,7.70,3
1768140000000000000,11/8/2014,4.99,1
1608930000000000000,5/17/2014,20.00,1
2237250000000000000,4/2/2015,8.01,1
1513630000000000000,7/31/2013,6.99,1
1172870000000000000,8/4/2015,19.98,1
2071650000000000000,5/12/2015,12.96,1
1865860000000000000,5/4/2015,8.26,1
1600030000000000000,10/24/2014,111.41,2
1866900000000000000,9/27/2013,17.74,1
1558650000000000000,9/30/2014,28.09,1
1187270000000000000,3/3/2014,15.04,1
2191170000000000000,3/10/2015,75.00,1
2048660000000000000,4/27/2014,3.45,1
2188900000000000000,10/8/2013,15.00,1
1782670000000000000,2/16/2014,7.99,1
2136490000000000000,3/5/2015,2.99,1
1587990000000000000,2/6/2015,50.00,1
2140620000000000000,11/8/2014,10.00,1
1352350000000000000,6/8/2015,134.49,1
1406490000000000000,9/8/2013,4.02,2
1929240000000000000,7/29/2013,38.95,1
2186150000000000000,8/4/2015,10.99,1
2010990000000000000,2/3/2014,-0.99,0
1579250000000000000,7/11/2013,9.99,1
1531550000000000000,10/28/2013,24.98,1
1871200000000000000,10/23/2014,13.30,4
1746380000000000000,4/15/2015,9.99,1
1425790000000000000,11/1/2014,400.00,1
1967870000000000000,11/2/2013,23.68,1
1635910000000000000,7/10/2013,40.00,1
1430280000000000000,3/20/2014,89.62,1
1970130000000000000,6/27/2015,79.44,8
2094310000000000000,6/24/2015,12.00,1
1810910000000000000,7/19/2013,41.99,1
1970130000000000000,12/15/2014,48.51,1
1584930000000000000,7/30/2013,-117.72,-1
1365360000000000000,4/27/2014,8.74,1
2140620000000000000,1/28/2015,25.00,1
1877300000000000000,8/22/2013,50.00,1
1186400000000000000,6/8/2014,203.50,1
2032620000000000000,11/11/2013,18.96,1
2239580000000000000,7/14/2013,50.00,1
1749100000000000000,9/12/2013,42.75,1
1608930000000000000,9/10/2013,10.00,1
2293110000000000000,8/6/2015,-22.19,0
1773580000000000000,10/1/2014,37.32,1
1498730000000000000,2/14/2015,49.55,1
1676160000000000000,11/2/2013,4.99,1
1879960000000000000,1/14/2015,10.00,1
1302350000000000000,6/10/2015,4.99,1
1424520000000000000,8/7/2013,67.50,1
1475980000000000000,4/29/2014,309.48,2
1354770000000000000,1/1/2015,11.37,4
1197470000000000000,8/18/2013,57.09,1
1533690000000000000,10/1/2014,0.00,0
2259960000000000000,7/9/2013,20.00,1
1322700000000000000,10/26/2013,91.14,2
1854870000000000000,3/21/2014,52.98,1
1298590000000000000,3/22/2014,19.94,1
2218980000000000000,7/31/2015,20.04,1
1578980000000000000,5/24/2014,7.56,1
1315610000000000000,11/30/2013,108.00,1
1449610000000000000,7/15/2013,33.98,1
1801400000000000000,3/20/2015,23.49,1
2008670000000000000,7/24/2013,6.78,1
1653780000000000000,3/12/2014,18.65,1
1163900000000000000,8/11/2014,139.97,4
1576680000000000000,5/22/2014,7.55,1
1869450000000000000,3/8/2015,74.00,1
1197670000000000000,9/3/2013,14.52,3
1644760000000000000,9/30/2013,27.91,1
1716900000000000000,5/21/2015,-40.50,0
1564540000000000000,1/16/2014,16.91,2
1205260000000000000,10/29/2014,25.00,1
1426020000000000000,3/18/2015,51.65,1
1769450000000000000,11/9/2014,6.57,1
1637960000000000000,7/10/2015,-22.12,-1
1363530000000000000,1/1/2014,9.99,1
1573980000000000000,11/13/2013,0.00,0
1270060000000000000,7/15/2015,7.99,1
2050470000000000000,3/3/2015,59.97,1
1497300000000000000,10/17/2014,0.55,1
2165420000000000000,7/31/2013,62.09,1
1447790000000000000,8/14/2013,4.54,1
1527130000000000000,3/12/2015,9.99,1
1845230000000000000,11/12/2013,10.72,2
1639240000000000000,8/17/2014,0.11,1
1475980000000000000,1/14/2015,109.79,4
1178510000000000000,3/5/2014,72.32,1
1715580000000000000,4/26/2015,87.00,4
2149010000000000000,1/21/2015,10.00,1
1936420000000000000,5/7/2015,6.95,1
1682550000000000000,7/2/2013,12.94,1
2167010000000000000,12/21/2014,16.44,1
1741610000000000000,10/22/2013,153.01,1
1499260000000000000,8/11/2013,15.04,1
1829650000000000000,2/23/2014,5.76,2
1993630000000000000,12/4/2013,4.99,1
1483730000000000000,12/27/2014,96.96,1
1301440000000000000,2/24/2014,0.00,0
1162170000000000000,7/26/2014,86.98,1
1589960000000000000,4/27/2014,1.98,2
1830110000000000000,9/29/2013,19.00,1
1517870000000000000,5/13/2014,55.96,1
1564540000000000000,12/9/2013,9.99,1
1970130000000000000,12/22/2013,33.26,5
1936220000000000000,2/13/2015,5.75,1
1971010000000000000,7/7/2015,65.00,2
1870550000000000000,7/26/2013,19.70,1
1689970000000000000,6/5/2014,4.50,1
2177830000000000000,2/13/2014,99.00,1
2256500000000000000,10/7/2013,19.95,1
1216630000000000000,4/27/2015,7.99,1
1564140000000000000,1/12/2015,100.00,1
2219660000000000000,4/4/2015,35.99,1
1498730000000000000,6/6/2015,10.30,1
2191170000000000000,6/21/2015,260.00,2
2157360000000000000,1/25/2014,109.81,1
1464800000000000000,1/4/2014,50.00,1
2285880000000000000,9/22/2013,77.71,1
2223040000000000000,3/14/2015,20.99,1
1694410000000000000,12/28/2014,159.99,2
1698260000000000000,2/9/2015,12.03,1
1715580000000000000,1/12/2015,152.74,5
1664150000000000000,9/16/2013,100.00,1
2192430000000000000,11/5/2013,10.69,1
1180490000000000000,12/9/2014,29.98,1
1421630000000000000,9/16/2014,130.89,3
2149550000000000000,6/26/2015,8.85,1
1841020000000000000,4/15/2014,-2.84,-1
1483140000000000000,10/16/2013,14.98,1
1313820000000000000,4/29/2014,-10.00,0
2100040000000000000,6/19/2014,86.27,3
2243710000000000000,11/27/2013,16.49,1
1974600000000000000,8/1/2013,23.22,2
1664150000000000000,4/27/2014,24.99,1
1539790000000000000,7/20/2013,20.00,1
2136590000000000000,6/10/2014,9.74,2
2089850000000000000,8/4/2013,56.55,1
1181310000000000000,12/14/2014,0.00,0
1748330000000000000,3/30/2015,1273.40,2
1339580000000000000,9/26/2014,23.12,1
1389560000000000000,6/28/2014,9.71,1
1669460000000000000,8/9/2015,18.51,8
1282230000000000000,12/14/2014,14.88,1
2233820000000000000,7/23/2013,40.00,1
1844610000000000000,2/19/2015,32.48,1
2136170000000000000,3/16/2015,4.99,1
1695530000000000000,6/29/2015,53.89,1
2012440000000000000,6/6/2015,44.00,1
2185960000000000000,7/22/2014,40.00,1
2051280000000000000,7/1/2013,292.33,1
1481670000000000000,8/11/2014,13.42,2
2110420000000000000,9/29/2013,92.34,1
1364340000000000000,1/6/2015,36.22,1
2008670000000000000,2/28/2015,14.95,1
1492390000000000000,7/29/2013,15.00,1
1216630000000000000,4/1/2015,107.90,1
1486890000000000000,7/29/2013,45.00,1
1745860000000000000,7/20/2015,33.00,1
1750620000000000000,12/10/2013,275.88,3
2187390000000000000,8/22/2013,9.11,1
1653830000000000000,7/14/2013,20.00,1
2048660000000000000,11/15/2014,0.00,0
2185010000000000000,7/10/2014,18.49,2
1495820000000000000,7/26/2013,100.00,1
1507350000000000000,2/3/2014,5.00,2
1258570000000000000,6/12/2015,5.00,1
2204620000000000000,7/13/2014,71.00,1
1387220000000000000,6/14/2014,212.50,1
1310040000000000000,8/10/2013,12.50,1
2210460000000000000,10/24/2013,0.00,0
1535190000000000000,7/21/2013,39.00,2
2241610000000000000,7/23/2013,46.22,3
1299510000000000000,1/12/2015,12.34,1
1487750000000000000,2/18/2014,19.23,1
2071720000000000000,4/1/2014,40.00,1
1789290000000000000,7/18/2013,29.48,1
1376840000000000000,6/29/2015,82.84,2
1730470000000000000,9/26/2013,25.00,1
1801240000000000000,1/3/2014,15.88,1
2110420000000000000,6/13/2015,12.53,1
1600030000000000000,1/18/2014,79.25,3
1349760000000000000,3/14/2014,156.99,2
2227810000000000000,11/11/2013,11.22,3
1604750000000000000,9/30/2013,193.00,1
1334100000000000000,12/26/2014,155.40,1
2218980000000000000,4/26/2015,123.07,2
1967870000000000000,5/7/2015,29.00,1
1290770000000000000,3/4/2014,73.64,1
1387220000000000000,2/21/2015,18.51,1
1510290000000000000,2/13/2015,3.99,1
1930400000000000000,2/26/2015,53.54,1
2158660000000000000,3/16/2015,650.00,1
1421260000000000000,10/28/2013,-4.95,-1
1674170000000000000,8/8/2013,2.66,1
1549210000000000000,8/11/2013,33.68,1
1282230000000000000,1/25/2014,8.99,1
2204620000000000000,5/7/2014,14.00,1
1890430000000000000,6/24/2014,0.99,1
1226720000000000000,3/16/2015,69.72,1
1715580000000000000,11/27/2014,-139.86,0
2204620000000000000,7/16/2014,17.00,1
1806200000000000000,1/27/2014,13.67,1
2227310000000000000,3/24/2014,600.00,1
1330850000000000000,4/8/2015,10.99,1
2056240000000000000,12/1/2014,19.49,1
1387230000000000000,1/25/2014,52.50,1
1934030000000000000,7/11/2013,0.00,0
1313820000000000000,7/15/2015,5.48,1
2283950000000000000,7/19/2013,20.20,1
1604680000000000000,9/28/2013,25.98,1
2257660000000000000,3/16/2015,10.75,1
2149010000000000000,12/23/2014,5.98,1
2173870000000000000,7/21/2013,50.00,1
1596450000000000000,7/22/2013,25.25,1
1172870000000000000,7/1/2014,8.98,1
1592880000000000000,8/29/2013,33.31,1
1267950000000000000,5/18/2015,20.00,1
1769120000000000000,3/5/2015,4.88,1
2280130000000000000,1/16/2015,-68.92,-1
1721080000000000000,7/25/2014,40.00,1
2157860000000000000,7/24/2013,35.99,2
1689860000000000000,12/5/2014,0.00,0
1691000000000000000,11/16/2013,5.51,1
1829650000000000000,9/27/2013,0.00,0
2259960000000000000,8/25/2013,81.61,1
1642260000000000000,2/17/2014,44.97,2
1841020000000000000,8/4/2014,-2.84,-1
1885030000000000000,7/26/2013,16.98,1
1367540000000000000,7/25/2014,25.33,3
1579280000000000000,10/15/2013,0.00,0
1580400000000000000,8/17/2014,150.00,1
1527130000000000000,12/15/2013,54.39,1
1424800000000000000,1/30/2015,11.99,1
1646890000000000000,7/9/2013,0.02,2
2287590000000000000,7/21/2014,22.50,1
1846170000000000000,12/18/2013,-17.45,0
2279090000000000000,6/4/2014,-10.99,-1
2128430000000000000,8/25/2013,30.54,1
1871750000000000000,9/4/2014,9.95,1
2005560000000000000,7/31/2013,625.00,1
1917140000000000000,3/29/2014,7.99,1
1532360000000000000,11/5/2014,10.15,1
1926330000000000000,12/9/2014,94.00,1
1551590000000000000,12/6/2013,11.82,1
1233800000000000000,7/17/2014,0.99,1
2185010000000000000,11/28/2014,60.87,2
1754070000000000000,8/25/2013,1.00,1
1588250000000000000,9/15/2013,733.00,1
1582170000000000000,8/4/2013,49.55,1
1315610000000000000,10/5/2013,166.50,1
1293160000000000000,7/18/2013,7.50,1
1290770000000000000,3/7/2014,0.00,0
1504350000000000000,8/13/2014,20.00,1
1534920000000000000,5/12/2015,-18.26,0
2237510000000000000,8/8/2013,17.43,1
2062180000000000000,7/3/2015,29.00,1
1527840000000000000,7/8/2013,76.00,1
1626590000000000000,4/7/2014,7.20,1
2125350000000000000,6/9/2015,10.00,2
1421480000000000000,2/15/2015,20.00,2
1768140000000000000,3/5/2015,9.99,1
2222580000000000000,8/30/2014,109.93,2
1269610000000000000,7/26/2013,200.00,1
2129620000000000000,8/15/2013,83.85,2
1481670000000000000,7/9/2014,12.50,1
1966400000000000000,4/20/2015,9.42,1
2136620000000000000,6/7/2015,20.00,1
1835380000000000000,7/4/2015,62.95,1
1231660000000000000,8/3/2014,10.24,3
1924820000000000000,7/18/2013,8.74,1
1583740000000000000,1/20/2014,0.00,0
