cust,date,tpv,cnt
1262091184817611627,28-07-2013,10.1,1
2089087669894722031,17-07-2013,10.0,1
1180730870854564788,27-04-2015,-0.1,0
1454192678820370028,08-12-2013,14.0,1
1472202676383512644,11-02-2015,40.0,1
1818346157161827807,09-06-2014,0.0,0
1261828691135588164,25-02-2015,70.0,1
1708670080442275559,16-07-2014,0.0,0
1383258593725547955,26-12-2014,253.2,1
1596826285318934443,05-10-2013,4.4,1
2092544538267692944,05-09-2014,7.0,1
1244712645167713161,21-03-2015,99.9,1
2130346472508590676,26-12-2014,50.0,1
1959473563270446852,19-06-2015,2.0,1
1738782888801495440,05-09-2014,-3.0,0
2089925897026103777,21-08-2013,246.6,1
1818346157161827807,30-04-2015,106.0,1
1274682662221811917,02-09-2014,8.8,1
1502214354181182367,25-03-2014,13.9,1
1516870106626392988,06-12-2014,31.6,1
1673306193966240707,11-09-2014,0.0,0
1591965169218509387,14-08-2014,18.0,1
1767999772176891133,28-02-2015,100.0,1
2127882623826328103,08-06-2015,26.0,1
1160917050338011402,25-07-2013,6.2,1
1847905849800152538,09-05-2015,10.5,2
1709090686060674802,08-05-2014,10.3,1
1780171968354942670,16-11-2013,800.0,1
1411133345221844770,31-08-2014,46.9,1
1848064162757179446,14-09-2014,135.7,2
1207502566737617956,06-09-2013,28.0,1
1781829984447047551,01-09-2013,10.0,1
1659439448437782210,08-07-2013,0.0,0
1458435428400092670,24-08-2015,30.0,1
1441724521785220517,04-08-2013,2.0,2
1831457250293869240,06-09-2013,0.0,0
2209612952909696592,26-11-2014,11.0,1
2271131875268664352,21-05-2015,9.9,1
2279594023986188971,05-11-2014,105.0,1
1564762499528646452,09-07-2013,45.6,1
1879380281239939681,13-02-2014,3.0,1
1727480480254943529,12-08-2015,15.5,2
1509243246262898067,23-02-2014,138.9,1
2030317617170165243,04-03-2014,150.0,1
1601388426336920585,26-10-2013,20.0,1
2179255266888887989,02-04-2014,8.0,1
1430252070184957648,30-11-2014,4.0,1
1492083305416904688,28-11-2014,26.2,1
1439078033192043389,09-07-2013,109.0,1
1358369663641722646,24-07-2015,14.0,1
1842374497208264372,02-07-2013,30.0,1
1456533319329882706,14-07-2013,19.6,1
1442748515150592012,14-06-2015,16.8,1
1252062565895185388,14-12-2014,35.0,1
1563552467193845952,28-03-2015,9.6,1
2240613433070386285,16-05-2014,92.0,1
2282818657142828111,07-04-2015,11.0,1
1727614740120446826,24-11-2014,1.0,3
1439078033192043389,15-07-2013,69.1,1
2098695220515888391,05-04-2015,14.0,1
1705718123343559267,31-12-2014,100.0,1
1223950791666963639,03-07-2013,25.0,1
2261825142030134380,05-05-2015,55.0,1
1732628735110853000,29-07-2013,37.5,1
1891393619800293100,27-05-2014,2.0,1
1594625073705774823,10-06-2014,225.0,1
1397245403599195083,26-02-2015,64.8,1
2278775779069778052,14-03-2014,225.0,1
1390244608993479683,10-08-2014,61.5,1
1626167971543788227,15-01-2014,9.7,1
1406581357276827921,30-09-2015,19.3,4
1238934357146170383,23-12-2013,38.2,1
1509811424016894715,24-11-2014,58.5,1
1227642073292663414,26-01-2015,181.2,2
2026667961934635361,25-07-2014,232.0,1
1531620316222510954,15-09-2013,135.0,1
1441378302996835030,28-11-2013,35.6,1
1732994889560654222,07-09-2015,13.6,1
1592158325706101363,11-02-2015,0.0,0
1879380281239939681,02-09-2013,26.9,1
2159238373052102185,14-11-2013,50.0,1
1512982960974890377,09-02-2014,6.5,2
1348906600336162602,17-09-2014,23.0,1
2019682741606423420,14-09-2015,8.7,1
1464597875302950741,10-03-2015,69.9,1
1488427082430423636,13-10-2013,2.2,1
1439699701937736110,12-05-2014,8.0,1
1961477864920607543,20-11-2013,54.5,1
1248658934149234013,11-10-2013,0.0,0
1469751655085954188,01-09-2015,7.0,1
2204036731632565428,06-01-2015,9.0,1
1302884661107608135,04-02-2015,49.0,1
1272354808206993286,15-08-2014,24.9,1
1310940243068959503,22-11-2014,0.0,0
1512623956762665248,24-09-2013,105.9,1
1154582743397112896,13-09-2013,25.0,1
1301848665776390246,07-12-2014,107.9,1
1686612483954806866,08-11-2014,28.2,1
1190079328436926773,01-10-2015,18.7,2
2219208038882156429,07-03-2014,66.7,1
1361441186056164672,11-09-2013,34.0,4
1686612483954806866,21-07-2013,6.0,1
1644051786070215560,11-07-2013,8.0,1
1323594876285235453,25-04-2014,499.5,1
2015441343115605631,15-11-2014,0.0,0
1805306413001861182,03-11-2014,18.8,1
1664710729894194380,14-08-2013,10.0,1
1362678201736817714,25-05-2015,300.0,1
1730521281471550424,01-03-2015,19.0,1
2046204519025260152,28-03-2015,0.0,0
1756427090924420211,03-09-2015,8.0,1
1756138385971377030,27-03-2015,8.0,1
1240003186068875213,24-06-2014,81.7,1
2235261686771737668,13-06-2014,6.7,1
1890529687161754216,16-02-2014,398.0,1
1325709543867728348,22-04-2015,30.6,1
1907099048964785807,03-05-2014,42.0,1
1939369453331095179,17-07-2013,0.0,0
1539125327771982097,29-08-2015,2.5,1
1816448405389902673,11-11-2014,2.0,1
2095587310118072539,13-07-2013,89.9,1
1907475514018708712,15-12-2013,31.4,1
1274568762874631021,29-11-2014,4.0,1
1948418576419725141,09-05-2014,23.0,1
1981152821410807252,23-09-2013,50.0,1
1964064658169492376,27-12-2014,13.9,7
2282818657142828111,09-07-2013,25.0,1
1286124007685712707,21-09-2015,8.4,2
2208703604523545268,22-03-2015,51.4,1
1566894401820236535,22-09-2015,11.7,2
2012975133958422120,16-06-2014,54.5,1
2168084932409342646,04-06-2015,13.0,1
1748139957715646873,31-07-2013,62.4,3
1988700625499906233,09-01-2014,68.5,2
2214397750900923421,14-06-2014,19.5,1
1705255827629375906,16-11-2013,11.8,1
1330049519186623865,15-11-2014,14.7,1
1859629343186948149,03-12-2014,33.0,2
1306253727778048838,03-10-2013,8.5,1
1791276975367988270,08-07-2014,79.0,1
2189628040957382700,12-10-2013,0.2,2
1707514965375416492,29-04-2015,10.6,2
1639526325987157473,09-06-2014,596.0,1
2039029948669674599,13-09-2015,15.0,1
1987086315056925820,09-07-2013,10.6,1
1830330599320057756,07-08-2014,1274.4,2
2294799033834189743,05-06-2014,62.0,1
1601388426336920585,20-12-2013,35.0,1
1460433015439669550,14-01-2015,5.0,1
1867002670813705092,11-02-2015,80.0,1
1682704434195165306,04-09-2013,80.9,2
1461282284719209476,10-08-2013,147.0,1
1185007450443925140,31-03-2014,12.0,1
1859629343186948149,10-05-2014,76.0,1
1516808945749832705,20-12-2013,30.0,1
1561770452124181897,20-01-2015,304.0,1
1942915493789269352,01-07-2013,0.0,0
1241230487466173462,02-02-2014,9.2,1
1222128623706074815,04-05-2015,-2867.7,-1
1831465942786475411,18-09-2015,23.5,1
1185007450443925140,17-11-2014,10.7,1
1228618966029236889,27-09-2015,2.6,1
1289265831247184939,05-03-2015,76.7,1
2158517231464823868,21-10-2014,20.0,1
1539575049444566276,06-04-2015,30.0,1
1933642157440435967,07-09-2014,116.0,1
1785635431217048235,23-03-2015,5.5,2
1967989352952639084,02-03-2014,1.3,1
1992996418701957736,15-10-2013,9.9,1
2287694152786796066,06-12-2014,112.5,1
1817242286343466082,29-05-2014,181.5,2
1754247995051557656,20-09-2013,58.0,2
1698477405871514710,09-08-2013,6.3,2
1438443527517051587,09-02-2014,35.0,1
1887162930890843154,10-07-2013,0.0,0
1427139557570209281,28-10-2013,2.5,1
2049668454481788998,14-07-2015,5.8,1
2058474060696966301,10-01-2014,80.0,1
1423564360167840359,08-07-2013,-11.0,-1
1816235342642391424,24-11-2014,7.9,1
1617077191134857133,25-03-2014,40.0,1
1962985984438865911,02-05-2014,10.0,2
1962420115245833707,01-08-2013,86.9,1
1389019469706010291,09-12-2014,70.1,1
1970221463454831341,29-10-2014,0.0,0
1904130529334224913,03-07-2013,9.5,2
1979219604365670013,18-07-2014,63.1,4
2292360563298059395,24-04-2014,149.5,1
1995933086155620219,12-11-2013,621.1,2
1395550474973806711,05-09-2014,253.8,4
1408856570013764074,08-09-2015,45.0,1
1705916834110458373,27-04-2015,67.0,1
1750993474892825541,18-11-2013,23.5,1
1493502955344926752,09-07-2013,3.0,1
1371759706504159851,23-06-2014,10.0,1
2301861060115692816,27-06-2014,34.6,3
1957964814761291533,18-10-2013,11.9,1
2296454901291393996,07-11-2014,20.0,1
1744212049630426474,11-07-2015,11.0,1
2072946556032022627,18-09-2014,28.0,1
1867002670813705092,25-07-2015,10.0,1
1656181320183923554,13-08-2013,23.8,1
1747456981233761744,16-08-2013,6.0,1
2294258814099447167,17-01-2014,15.0,1
1531620316222510954,27-09-2013,229.9,1
1270408471945735932,03-11-2014,2755.0,1
1781126167154140644,16-12-2013,100.0,1
2275943578044416183,06-05-2015,84.3,3
1454812893107024758,07-06-2014,12.4,1
1520531729425085130,30-07-2013,25.4,1
1452563170310811723,05-09-2013,100.0,1
2255499273527096447,06-03-2014,10.0,1
2011853218332386232,15-07-2013,75.0,1
1530213059989331524,09-12-2013,11.9,1
1648660207968474599,26-09-2015,18.0,1
1943995217795921971,05-06-2014,35.0,1
2278589050820320899,22-07-2013,2.7,1
1279780317746689235,03-07-2014,16.9,0
1631148142701951688,10-07-2014,435.3,2
1580477491728089993,13-12-2013,8.7,1
1924712917378608253,21-02-2014,330.0,1
1171109601019380008,05-07-2014,7.0,1
1702089512743111026,04-08-2015,10.8,1
1590440739335303763,26-05-2015,190.0,1
2156289701026317320,26-08-2015,37.9,1
2234595302272476665,13-01-2015,3.1,1
1353646807280206984,11-07-2014,525.0,1
1732519411692447055,31-05-2014,21.0,1
1268585505727210155,08-04-2014,30.0,1
2089550095316478896,23-04-2014,10.0,1
2128417348443969967,11-09-2013,10.0,1
2127492387341286664,05-07-2014,22.5,1
1395550474973806711,05-09-2015,6.4,1
1943142622250296936,19-07-2013,25.6,1
1580962907870543225,13-03-2014,7.6,1
1936884786195635131,13-04-2014,41.0,2
1712357200887720336,14-09-2014,9.0,1
1708169514266150986,30-12-2013,17.0,1
2209219240946522483,23-01-2015,8.0,1
1707672544034281485,08-07-2014,110.0,1
1518297932513072772,12-12-2014,45.0,1
2047541165536431038,13-07-2015,73.0,1
2130166647331000195,28-09-2014,16.9,1
1939369453331095179,25-07-2013,178.4,4
1271542904599002009,19-08-2013,30.0,1
2191403140705742751,23-07-2013,49.0,2
1907475514018708712,01-04-2014,42.0,1
1410945086966795124,18-09-2014,25.0,1
1268185287373070479,22-07-2013,8.2,1
1965127041342789509,18-07-2013,600.0,1
1811117657123497289,01-10-2015,30.0,1
1406076240389231301,20-04-2014,15.0,1
1512982960974890377,27-07-2014,8.9,1
1350932739623993148,28-07-2013,245.0,1
2001593089404974767,04-08-2014,63.3,2
2059296890628967284,26-04-2014,-5.0,-1
1889320172431756827,07-03-2014,-38.0,-1
1189624910010231757,12-07-2013,26.0,1
2143291575240560396,16-02-2014,92.0,2
1897935060378597040,28-07-2013,160.0,4
1988700625499906233,18-06-2014,68.1,1
1492134275035327714,03-11-2014,22.0,1
1556496162211327246,24-07-2015,50.0,1
1678087254154767750,10-02-2015,30.0,1
1453509467422212809,05-04-2014,6.0,1
1626339619691866578,25-04-2015,15.2,1
1442295863991390203,19-04-2015,3.5,1
2248397648151137986,31-07-2013,7.0,1
1703295450977257532,03-05-2014,648.0,1
1412565682514691687,19-08-2015,102.5,1
1212935984812617597,01-05-2015,18.9,2
1625163971522687165,14-10-2014,37.5,1
1307579569762175996,22-08-2015,5.0,1
1899112726707392788,08-02-2015,26.0,2
1886424693085712652,22-08-2014,100.0,1
2209607256722661435,13-11-2014,125.0,1
2131769206848106776,20-03-2014,44.9,1
2193191437104625931,29-01-2014,50.0,1
1619359613320858851,03-06-2015,8.6,1
1734478228937476472,08-07-2013,200.0,1
1272529660471763840,09-08-2015,10.0,1
1858735641462232572,14-12-2014,76.6,1
1911877107945120285,17-04-2014,97.2,3
1648660207968474599,19-09-2014,78.3,1
1867002670813705092,31-01-2015,-152.0,0
2236832342197989599,06-01-2015,15.0,1
1546775942098051650,13-07-2014,7.4,1
1817242286343466082,15-07-2015,358.1,1
1441378302996835030,03-12-2013,4.2,1
1492835373815360136,23-08-2014,61.5,1
2255499273527096447,03-03-2015,64.2,2
1387071991441742978,01-08-2014,13.9,2
1992996418701957736,26-12-2014,3.0,2
1325709543867728348,12-07-2015,23.0,1
1340745080694627746,26-12-2014,21.9,2
1406591844043512080,14-01-2015,3.6,1
1852627693711596015,11-07-2014,690.0,1
2207966585852683612,05-02-2014,25.0,1
1867002670813705092,11-09-2015,470.8,2
1558430000999111777,25-10-2014,19.8,1
2113319529665256231,23-10-2013,192.6,1
2169973196389727574,09-01-2015,19.0,5
1283500561727188696,02-06-2015,19.0,1
1550467473594303461,12-05-2014,0.0,0
1875722612986588933,28-01-2014,58.1,2
1612855244638768672,18-07-2013,0.0,0
1327253167506723883,25-06-2014,-140.0,-1
1457212932177508865,19-01-2014,16.0,1
2220488315194982155,16-09-2015,7.0,1
1670862420662129262,29-04-2014,68.1,1
1598760212261924798,29-11-2013,330.0,1
1776351240258992757,23-04-2015,144.6,2
1345660496152113831,04-10-2013,25.0,1
1640847452888906817,07-07-2015,80.0,1
2134922307931789391,14-07-2013,35.0,1
1198245763463062841,25-10-2014,36.5,1
2127615134719024430,13-11-2013,278.5,21
1718075887439791789,11-04-2014,83.0,2
1585834410480858207,02-05-2014,18.0,1
1730759388727549149,21-10-2014,40.9,1
2001598329291122295,16-07-2013,0.0,0
2055837647742355709,10-11-2014,27.7,1
2282818657142828111,17-02-2014,40.0,1
2098673634636618826,26-03-2015,12.3,1
1686673146315754232,26-11-2014,25.8,2
2177587529519039468,23-03-2014,17.3,1
2060046704218980491,19-07-2013,10.2,2
1598760212261924798,05-02-2015,29.3,2
2083025604096394504,31-10-2013,10.4,3
1907475514018708712,09-05-2015,1.7,1
2208342289503293447,19-04-2014,5.9,1
1797354754238207618,16-09-2015,5.0,1
1652962160040421641,06-02-2015,0.0,0
1419804527510544450,02-02-2014,33.6,1
1239411588856225585,01-05-2014,22.5,1
1939890922185290044,26-09-2013,2.5,1
1283312266871675728,22-07-2015,100.0,1
1676006154208062640,01-09-2013,100.0,1
1887346503415728648,01-09-2013,30.0,1
1385053541078683778,24-01-2014,27.9,7
1867049068433686175,11-05-2014,38.0,1
1214484950580969520,19-08-2013,20.5,1
1683440192891031106,12-09-2013,7.3,2
1442303281300860017,23-08-2013,10.0,1
2248092901694323408,17-07-2015,-0.6,0
2291196405258821211,25-11-2013,6.0,2
1301853066155677271,20-03-2015,59.6,1
1900293864379410699,28-11-2013,16.0,1
1449669027606455627,28-08-2013,310.0,1
2248397648151137986,28-05-2014,70.0,1
1233997136819710877,23-05-2015,-83.6,0
2252204334574666367,03-12-2013,4.0,1
1475543496774402289,08-07-2013,24.6,1
2133329701593925505,25-06-2014,22.1,1
1406591844043512080,05-07-2015,140.0,1
1157776859081410391,06-08-2013,50.0,1
1563552467193845952,15-10-2013,17.8,2
1745079186434940620,04-04-2014,30.0,1
2301861060115692816,13-03-2015,0.0,0
1406076240389231301,17-06-2015,6.1,1
2121118184473329105,12-09-2014,6.0,1
2170617779950348162,09-03-2015,46.5,1
1205878752118749503,09-08-2013,24.0,1
1591847667848244538,06-06-2015,20.0,2
1785635431217048235,08-06-2015,3.1,1
2219443394701948253,11-02-2014,-22.6,-1
2041871799251205435,20-09-2014,16.0,1
1428788203786690496,01-03-2015,10.0,1
1271841778199155786,17-09-2015,69.0,1
1411206630425008657,11-09-2013,227.6,1
2073419617425724660,15-07-2013,11.5,1
1690346229329041161,29-07-2013,20.0,1
1971236490106019147,27-12-2013,11.0,3
1674201346782794303,06-02-2014,25.0,1
2244444307653413439,02-03-2015,0.0,0
1272119142692085403,18-02-2014,30.2,1
1408029476249802434,05-09-2015,8.0,1
1728207915371595752,03-11-2014,8.0,1
2000306813282039898,10-12-2014,0.0,0
1527949594297219514,10-06-2014,35.8,1
1539125327771982097,08-11-2013,115.0,1
1261201162599666078,04-08-2013,1.8,1
2137566753810405147,08-09-2015,160.0,1
1818346157161827807,14-09-2013,13.5,1
1471511880959351989,16-07-2013,20.0,1
2141081787930572911,11-06-2015,20.0,1
2168657805029601619,18-12-2013,11.7,2
1930074098075488611,16-07-2013,122.0,1
2064624225643502510,07-12-2014,40.6,3
2214397750900923421,14-02-2014,12.5,1
1454660180574363270,24-03-2014,44.9,1
1505395180206412160,01-09-2014,158.5,1
1452798354870662624,30-10-2013,8.0,1
2059296890628967284,16-02-2014,22.6,1
2005502430020459848,09-07-2013,9.0,1
1338666730141645042,25-10-2013,136.0,1
2117928409294471298,06-11-2014,1.0,1
1508654867818076457,15-08-2015,0.0,0
1412939694852860125,08-07-2013,5.0,2
1380951866330408342,28-09-2014,74.0,2
2069341927519951305,19-09-2013,20.9,1
1682368538211055774,23-06-2014,4.0,1
1646967460492822477,31-07-2013,65.4,1
1653031383552413976,29-06-2014,51.1,1
1975584729538778211,13-09-2015,90.0,1
2139504250768707261,18-09-2015,163.2,1
1627403379171370956,05-05-2015,4.0,1
1452950766076595691,04-12-2013,265.0,1
1272344503780266856,14-08-2013,0.0,0
1958754473076048222,30-07-2014,0.0,0
1518297932513072772,30-06-2014,5.0,1
1662869129739407346,22-03-2015,40.0,1
2049668454481788998,28-09-2015,45.0,1
2298100311284844182,26-07-2013,58.6,3
2083042996280573704,21-04-2014,50.5,1
2125534387499154516,25-08-2013,42.1,1
2062317932396003977,17-12-2014,15.2,2
2232274071035904858,20-07-2015,8.4,1
2203243288961553862,24-07-2013,6.0,1
2217602500260820517,25-10-2013,0.0,0
2207571998395260484,23-01-2015,16.0,1
1272732860491583528,09-09-2013,6.3,1
1556981940730564077,04-09-2013,76.0,2
1354669251240864858,17-04-2015,78.9,2
2210178787390114238,11-09-2015,5.0,1
2255499273527096447,06-01-2015,13.0,1
1838886181813036722,15-05-2015,10.0,1
1644302340724296065,09-07-2013,76.2,2
1473164288611130741,25-02-2015,10.9,1
1660420608478869237,14-03-2015,200.7,3
1626942821323184334,22-06-2014,81.5,2
1946272367940154535,20-11-2014,6.5,1
2030774640124151716,16-06-2014,23.9,1
1846761661311163991,01-06-2015,283.7,1
1539125327771982097,15-11-2014,40.0,1
1785205401921220062,02-12-2013,500.0,1
1605438611410988338,29-10-2013,15.0,1
2253148111897498791,19-08-2013,46.3,1
1614509395213801953,23-08-2013,-12.0,-1
1895929578490975881,02-07-2013,5.0,1
1721905989187062391,31-07-2013,309.0,1
2252137579451135922,13-09-2013,26.6,5
1160554709293534591,27-08-2013,14.0,1
1728207915371595752,30-06-2015,8.0,1
2139609774925861444,11-02-2014,591.5,2
2126199489616312815,17-06-2015,18.9,1
1395550474973806711,06-02-2014,0.0,0
1891074668173215705,03-08-2013,9.5,1
1225915775030138514,05-09-2015,23.8,6
1609044054008040020,05-09-2014,28.1,1
2206760081875474012,27-08-2013,150.0,1
1488386118926771660,21-12-2014,62.0,1
1378059833821924352,26-03-2014,50.0,1
1457212932177508865,19-02-2015,14.5,1
1791613062060443170,04-06-2015,309.5,1
2175855902038953371,13-11-2013,0.0,0
1877045726807893459,11-03-2015,199.0,1
1656941593893249875,10-07-2013,6.5,2
2158687725255102006,26-08-2015,9.0,1
1962985984438865911,14-09-2013,15.6,2
2191403140705742751,28-01-2014,0.0,0
1638919912582400545,05-07-2013,18.2,1
2186630266428965197,17-05-2014,0.0,0
1560463656676998784,10-12-2013,7.4,1
2174144337631511203,01-11-2014,33.5,1
1979170834887607315,21-04-2015,21.0,1
1281356876149525656,15-08-2015,4.7,1
2225474117200579106,31-03-2014,20.0,1
1370999829116520896,06-03-2014,33.9,1
1971526044976794963,25-07-2013,9.0,2
2058474060696966301,04-09-2014,110.0,1
1189351591944263323,23-09-2014,11.1,2
1791231180091533350,06-08-2013,40.0,1
1248658934149234013,31-01-2014,12.0,3
1612534135599906213,21-11-2013,34.9,1
1297345763083381038,21-07-2013,1.3,1
1620611437691508461,11-12-2014,4.8,1
2207571998395260484,20-12-2014,49.0,2
1877569622089685741,02-11-2013,107.6,4
1517236471641440562,23-06-2014,31.6,2
1442303281300860017,14-08-2013,770.0,1
1564036194320202841,19-07-2014,19.8,6
1828206072377073272,03-12-2014,-26.6,0
2039252208194303392,12-07-2014,59.9,1
1488386118926771660,19-04-2014,25.0,1
2182607448364502971,16-07-2013,-98.0,0
2004714389817218673,14-05-2015,9.9,1
2265641166532220338,05-08-2013,12.0,1
1383640732404762418,19-05-2014,140.0,1
1228783414272844646,10-03-2015,45.0,1
2255499273527096447,24-08-2015,10.2,1
2054975246947974769,03-10-2013,95.8,1
1310064632705473433,05-08-2015,195.0,1
1704523665540122786,30-04-2015,5.0,1
1580477491728089993,05-06-2015,8.7,1
1514952032366677171,03-06-2015,60.0,1
1447086671745817940,18-12-2013,0.0,0
1305261797563318901,07-07-2014,2.5,1
1879118296131974336,27-08-2013,29.0,1
2006113482291894906,20-04-2015,50.0,2
1864501168460244250,16-12-2014,137.0,2
2092544538267692944,13-11-2013,28.0,2
2036798535815898132,19-07-2013,9.4,1
1585834410480858207,26-08-2015,5.5,1
1816235342642391424,25-07-2013,107.5,3
1676522901090844026,08-11-2014,194.3,2
1559324909249445132,17-06-2015,17.9,1
2212030102645249659,14-12-2014,20.5,1
1797354754238207618,02-09-2015,20.0,1
1893882987465561007,19-02-2014,10.0,1
2131769206848106776,07-03-2014,6.0,1
1577052570886189919,31-12-2014,6.4,1
1760654766784736804,30-08-2014,38.9,1
1370094890301824638,02-02-2015,60.0,1
2167647700961981629,03-03-2015,9.7,1
1220273230375419496,01-12-2014,30.0,1
1606523387300285478,01-04-2015,44.9,1
1509243246262898067,07-07-2013,1240.0,1
1682704434195165306,19-10-2013,0.0,0
1607782533626232472,14-05-2015,60.0,1
1439470054505133714,24-03-2015,0.0,0
2255499273527096447,23-06-2014,85.9,3
